ID,SMILES,NVS_NR_cAR,NVS_NR_rAR,NVS_NR_hAR,OT_AR_ARSRC1_0480,OT_AR_ARSRC1_0960,TOX21_ARE_BLA_agonist_viability,TOX21_ARE_BLA_agonist_ratio,ATG_AR_TRANS_dn,ATG_AR_TRANS_up,OT_AR_ARELUC_AG_1440,TOX21_AR_BLA_Agonist_ratio,TOX21_AR_LUC_MDAKB2_Agonist,TOX21_AR_BLA_Antagonist_ratio,TOX21_AR_BLA_Antagonist_viability,TOX21_AR_LUC_MDAKB2_Antagonist,TOX21_AR_LUC_MDAKB2_Antagonist_viability,ACEA_AR_agonist_80hr,ACEA_AR_agonist_AUC_viability,ACEA_AR_antagonist_80hr,ACEA_AR_antagonist_AUC_viability,NVS_NR_bER,NVS_NR_hER,NVS_NR_mERa,OT_ER_ERaERa_0480,OT_ER_ERaERa_1440,OT_ER_ERaERb_0480,OT_ER_ERaERb_1440,OT_ER_ERbERb_0480,OT_ER_ERbERb_1440,OT_ERa_EREGFP_0120,OT_ERa_EREGFP_0480,ATG_ERa_TRANS_up,ATG_ERE_CIS_up,ATG_ERa_TRANS_dn,ATG_ERE_CIS_dn,TOX21_ERa_BLA_Agonist_ratio,TOX21_ERa_LUC_BG1_Agonist,TOX21_ERa_BLA_Antagonist_ratio,TOX21_ERa_BLA_Antagonist_viability,TOX21_ERa_LUC_BG1_Antagonist,TOX21_ERa_LUC_BG1_Antagonist_viability,TOX21_ERb_BLA_Agonist_ratio,TOX21_ERb_BLA_Antagonist_ratio,TOX21_ERb_BLA_Antagonist_viability,ACEA_ER_80hr,ACEA_ER_AUC_viability
7350,CC(CN1C2=CC=CC=C2SC2C=CC(=CC1=2)S(=O)(=O)N(C)C)N(C)C,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7351,CCCC1(CCC1)C(O)CC=CC1C(CCCCCCC(=O)OC)C(=O)CC1O,,,,,,,,,,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7352,O=C1C2N=CC=CC=2C2C=CC=NC=2C1=O,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7353,CN(C)CCC=C1C2C=CC=CC=2C(C)(C)C2C=CC=CC=21,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7354,CNC1CC(C2=CC=CC=C21)C1=CC(Cl)=C(Cl)C=C1,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7355,O=C1C=C2C=CC3CC2(O1)C1CCCCN13,,,,,,,,,,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7356,CC(C)(CNC(=O)C(N)C(C)C)SCC(=O)OC1CC(C)(C=C)C(O)C(C)C23CCC(=O)C2C1(C)C(C)CC3,,,,,,,,,,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7357,CC1CCC2C(OC(=O)C2=C)C2OC2(C)CCC=1 |t:19|,,,,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7358,CC1(C)CCCC23COC4C2C(C)(CCC13)OC1=CC(C)=CC(O)=C14,,,,,,,,,,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7359,COC1=CC(Br)=C(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)C=C1OC,,,,,,,,,,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7360,ClC1C=C(OCC#CI)C(Cl)=CC=1Cl,,,,,,,,,,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7361,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)CC)C(=O)COC(=O)CC,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7362,CC1(CC(OC(=O)CSCCN(CC)CC)C2(C)C3C(=O)CCC3(CCC2C)C(C)C1O)C=C,,,,,,,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7363,CN(C)C1C=CC(=CC=1)C(C1C2=CC=C(C=C2C=C(C=1O)S(O)(=O)=O)S(O)(=O)=O)=C1C=CC(C=C1)=[N+](C)C,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7364,CN(C)CCS,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7365,CC(=O)OC1=CC(C)=C(OC(C)=O)C2=CC=CC=C12,,,,,,,,,,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7366,CCCSC1C=C(OC)C(CCN)=CC=1OC,,,,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7367,CC1(C)C2C(OC(C)=O)C(=O)C3(C)C(C(OC(=O)C4C=CC=CC=4)C1(O)CC(OC(=O)C(O)C(NC(=O)C1C=CC=CC=1)C1C=CC=CC=1)C=2C)C1(COC1CC3O)OC(C)=O,,,,,,,,,,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7368,CN1C2CC(CC1CC2)OC(C1C=CC=CC=1)C1C=CC=CC=1,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7369,CN1CCN=C(C2C=C(Cl)C=CC1=2)C1C=CC=CC=1,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7370,CC1(C)C(O)CC(=O)OC(CC2OC2(C)CCCC(C)C(O)C(C)C1=O)C(C)=CC1=CSC(C)=N1,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7371,CNC1CCC2C=C(OC)C(OC)=C(OC)C=2C2=CC=C(OC)C(=O)C=C21,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7372,CC12CC(O)C3C(CCC4=CC(=O)C=CC43C)C1CCC2(OC(=O)OCC)C(=O)COC(=O)CC,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7373,CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC12C,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7374,NS(=O)(=O)C1=CC(Cl)=C(Cl)C(=C1)S(N)(=O)=O,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7375,CC1=CC(=O)OC2C=C(C=CC=21)OCC#C,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7376,CN(C)C1CC(C)OC(OC2C(C)C(=O)C(C)C(=O)OC(CC)C3(C)OC(=O)N(CCCCN4C=C(N=C4)C4=CN=CC=C4)C3C(C)C(=O)C(C)CC2(C)OC)C1O,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7377,CC(=O)OCC(=O)C1(O)C(=C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7378,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CCl,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7379,CCCCCC(O)C=CC1C(CCCCCCC(O)=O)C(=O)CC1O,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7380,CCC(C)C1NC2C=CC3=C(C=C(N=C3C2O)C(=O)OC(C)C2NC(=O)C3=CSC(=N3)C(NC(=O)C3CSC(=N3)\C(NC(=O)C(NC(=O)C3=CSC(=N3)C3(CCC(=NC3C3=CSC2=N3)C2=NC(=CS2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC1=O)C(C)O)=C\C)C(C)(O)C(C)O)C(C)O,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7381,O=C1C(CC2C=CC(Cl)=CC=2)C(=O)N=C2SCCN12,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7382,O=C1CN=C(C2C=C(Cl)C=CC=2N1)C1C=CC=CC=1,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7383,CC(C)CN(CC(O)C(CC1=CC=CC=C1)NC(=O)OC1COC2OCCC21)S(=O)(=O)C1=CC=C(N)C=C1,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7384,CC1N=C(C#N)C(C(C=1C(=O)OC(C)C)c1cc(ccc1)[N+]([O-])=O)C(=O)OC,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7385,COC1=CC(=CC(=C1OC)C(=O)NCC1CCCN1CC=C)S(N)(=O)=O,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7386,CCC(N)CC1=CNC2C=CC=CC=21,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7387,OC(=O)C=CC(O)C1C=CC(Cl)=CC=1,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7388,COC1=CC(C=CC(=O)NC2C=CC=CC=2C(O)=O)=CC=C1OC,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7389,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)CCC)C(=O)COC(=O)CC,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7390,CC(=O)OCC(=O)C1(CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C)OC(=O)CCC,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7391,O=C1CN2C3CC1CC2CC(C3)OC(=O)C1=CNC2C=CC=CC=21,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7392,CCN(CCC(=O)N1C2C=C(C=CC=2SC2C=CC=CC1=2)C(F)(F)F)CC,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7393,COC1C=COC2(C)Oc3c(c4c5[n]c6cc(C)cc[n]6c5c(NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)c(O)c4c(O)c3C)C2=O,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7394,COCC(=O)NC1C=C(C=CC=1N=C(NC(=O)OC)NC(=O)OC)SC1C=CC=CC=1,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7395,CC1=NN=C2CN=C(C3C=C(Cl)C=CC=3N21)C1C=CC=CC=1Cl,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7396,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)CC)C(=O)CCl,,,,,,,,,,,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7397,CCC1(C2C=CC=CC=2)C(=O)NC(=O)N(C1=O)C(=O)C1C=CC=CC=1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7398,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1C(=O)C(OC)=C(OC)C(=O)C=1C,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7399,NC1=NC(=O)N2CC21,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7400,CCOC(=O)C(CCC1C=CC=CC=1)NC1CCCN2CCCC(C(O)=O)N2C1=O,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7401,CC(Cc1ccc(cc1)OC)NCC(O)c1cc(NC=O)c(O)cc1,,,,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7402,CC(C)(C)C(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7403,CC(C)(C)C(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7404,CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7405,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC12C,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7406,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC12C,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7407,CC12CC(O)C3C(CCC4=CC(=O)C=CC43C)C1CCC2(O)C(=O)COC(=O)CCC(O)=O,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7408,NC1C(CNC2CCC(O)CC2)=CC(Br)=CC=1Br,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7409,CC(C)OC(=O)OC(C)OC(=O)C1=C(CSC2C(NC(=O)C(=NOC)C3=CSC(N)=N3)C(=O)N12)COC,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7410,OC1C(CO)OC(O)C(OCCO)C1O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7411,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(O)=O,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7412,CCC(=O)N(C1CCN(CCC2C=CC=CC=2)CC1)C1C=CC=CC=1,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7413,OC(=O)C1C(C2C3C=C(I)C(O)=C(I)C=3OC3C=2C=C(I)C(=O)C=3I)=C(Cl)C(Cl)=C(Cl)C=1Cl,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7414,CNC1C(O)C(OCC1(C)O)OC1C(CC(N)C(OC2OC(CN)C(O)C(O)C2O)C1O)NC(=O)C(O)CN,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7415,CC1=NN=C(C2=CC(OC)=C(C=C2C1CC)OC)C1C=C(OC)C(=CC=1)OC,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7416,CC1=CN(C2CC(O)C(CO)O2)C(=O)NC1=O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7417,CCC1(C2C=CC=CC=2)C(=O)NC(=O)N(C)C1=O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7418,OC(C1CN2CCC1CC2)(C1=CC=CC=C1)C1=CC=CC=C1,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7419,CC(C)CC(NC(=O)C(O)C(N)CC1C=CC=CC=1)C(O)=O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7420,[NH-]CC\C(O)=N\[C@H](CC1=CN=CN1)C(O)=O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7421,OC12CCC(O)C3OC4C5=C(CC1N(CC1CCC1)CCC253)C=CC=4O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7422,NC(C1C=CC=CC=1)C(=O)NC1C2CCC(Cl)=C(C(O)=O)N2C1=O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7423,COC1C=CC(=CC=1)C1=C(CC(O)=O)ON=C1C1C=CC(=CC=1)OC,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7424,[H]C12NC(=O)C([H])(NC(=O)C3NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(CC(C)C)NC)C(O)C4=CC(Cl)=C(OC5=CC3=CC(OC3=C(Cl)C=C(C=C3)C1O)=C5O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C)(N)[C@H](O)[C@H](C)O1)C=C4)C1=CC(=C(O)C=C1)C1=C(C=C(O)C=C1O)C(NC2=O)C(O)=O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7425,CNC1C[N+]([O-])=C(C2C=C(Cl)C=CC=2N=1)C1C=CC=CC=1,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7426,CC(CO)NC(=O)C1CN(C)C2CC3=CNC4C=CC=C(C3=4)C2=C1,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7427,CC1CC(C)(C)CC(C1)OC(=O)C(O)C1=CC=CC=C1,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7428,OC1CC(OC1CO)N1C=C(C=CBr)C(=O)NC1=O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7429,C[N+](C)(C)CCOP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1O)N1C=CC(N)=NC1=O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7430,CN1C(CC2C=CC=CC=2)C(=O)N2CCC(=O)CC2C(=O)NC(C2C=CC=CC=2)C(=O)OC(C)C(NC(=O)C2N=CC=CC=2O)C(=O)NC(CC)C(=O)N2CCCC2C1=O,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7431,C1CN=C(N1)C1=CC2=CC=CC=C2C=C1,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7432,C[N+]1(C)C2CC(CC1CC2)OC(=O)C(CCC)CCC,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7433,CC1C2C(C(C)O)C(=O)N2C(=C1SC1C[N+]2=CN=CN2C1)C(O)=O,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7434,OCC(S)CS,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7435,CC(=O)OC1CC2CC(O)CC(=O)OC(CC3CC(=CC(=O)OC)C(OC(=O)C=CC=CCCC)C(O)(O3)C(C)(C)C=CC3CC(CC(CC(O)(O2)C1(C)C)O3)=CC(=O)OC)C(C)O,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7436,CC=CC1CSC2C(NC(=O)C(N)C3C=CC(O)=CC=3)C(=O)N2C=1C(O)=O,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7437,CC(N)C(O)C1C=C(C=CC=1OC)OC,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7438,NC(CC(O)=O)C(O)=O,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7439,CC(=O)N(C)C1C(I)=C(C(O)=O)C(I)=C(NC(C)=O)C=1I,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7440,C[N+](C)(C)CCOP(O)(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7441,C[N+]1([O-])C2CC(CC1CC2)OC(=O)C(CO)C1C=CC=CC=1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7442,C[Se]CCC(N)C(O)=O,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7443,CC(=O)NC(C=O)C(O)C(O)C(O)CO,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7444,CC1ON=C(C=1C(=O)NC1C2SC(C)(C)C(C(O)=O)N2C1=O)C1C(F)=CC=CC=1Cl,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7445,CCC(=O)OC(CC1C=CC=CC=1)(C(C)CN(C)C)C1C=CC=CC=1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7446,CN1CCC23C4OC5C2=C(CC1C3C=CC4OC(C)=O)C=CC=5OC(C)=O,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7447,CNC(C)CC1C=CC=CC=1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7448,CNC1(CCCCC1=O)C1C=CC=CC=1Cl,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7449,COC1C=CC2CC3NCCC45C(OC=1C4=2)C(O)C=CC53,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7450,[H]/N=C(\N)/CCNC(=O)C1=CC(=CN1C)NC(=O)C1=CC(=CN1C)NC(=O)C1=CC(=CN1C)NC=O,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7451,[H]/N=C(\N)/N1C=CC=N1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7452,[H]/N=C(\N)/NCC1COC2C=CC=CC=2O1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7453,[H]/N=C(\N)/NCCCC(N)C(=O)NC(CCCCN)C(=O)NC(CC(O)=O)C(=O)NC(C(C)C)C(=O)NC(CC1=CC=C(O)C=C1)C(O)=O,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7454,[H]/N=C(\N)/NCCCC(NC(=O)C1CCCN1C(=O)C1CSSCCC(=O)NC(CC2=CC=C(O)C=C2)C(=O)NC(CC2C=CC=CC=2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7455,[H]/N=C(\N)/NCCCC(NC(=O)CNC)C(=O)NC(C(C)C)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NC(C(C)C)C(=O)NC(CC1=CNC=N1)C(=O)N1CCCC1C(=O)NC(C)C(O)=O,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7456,[H]/N=C(\N)/NCCCCCCC(=O)NC(O)C(=O)NCCCCNCCCN,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7457,[H]/N=C(\NC)/NCCCC(N)C(O)=O,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7458,[H][C@@]12CC(O[C@@H]3OC(C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\C(C)C(OC(=O)C[C@@H](O)CC(=O)C[C@H](O)CC(O)CC(O)CC(O)C[C@@](O)(CC(O)C1C(=O)OC)O2)C(C)CCC(O)CC(=O)C1=CC=C(NC)C=C1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7459,[H]C12COC([H])(O1)C(NS(O)(=O)=O)C(O)C2OC1OC(C(OC2OC(CO)C(OC3CC(C(OC4OC(COS(O)(=O)=O)C(OC5OC(=CC(O)C5O)C(O)=O)C(O)C4NC(C)=O)C(O)C3O)C([O-])=O)C(C)C2NC(C)=O)C(O)C1O)C(O)=O,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7460,[O-][N+](=O)C1=CN=C(S1)N1CCNC1=O,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7461,[O-][N+](=O)OC1COC2C(O)COC12,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7462,[O-][N+]1=CC=[N+]([O-])C2=CC=CC=C12,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7463,[O-][N+]1CC(=O)NC2C=CC(Cl)=CC=2C=1C1C=CC=CC=1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7464,C(CC1CCNCC1)C1=CNC2C=CC=CC1=2,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
7465,C(CN1C2C=CC=CC=2SC2C=CC=CC1=2)N1CCCC1,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
